comentarios,source,fecha,tiene_groseria,comentarios_censurados,etiqueta,etiqueta_predicha,relevancia
RTP - Red de Transporte de Pasajeros de la Ciudad de México: ¡Buenos días por la mañana!,rtp_cdmx_datos_20250412_213018.csv,No disponible,False,RTP - Red de Transporte de Pasajeros de la Ciudad de México: ¡Buenos días por la mañana!,positivo_sugerencia,positivo_sugerencia,3.090982523182216
¡Qué tu día sea tan súper como nuestras ofertas!   Visita 7-Eleven y descubre más promos en tus antojos favoritos.,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,¡Qué tu día sea tan súper como nuestras ofertas!   Visita 7-Eleven y descubre más promos en tus antojos favoritos.,neutral,neutral,3.555434266402341
que día están??,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,que día están??,neutral,neutral,1.6680276242001872
Y esa jitomata que hace en la tribuna???? Jajajajajajaj,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Y esa jitomata que hace en la tribuna???? Jajajajajajaj,neutral,neutral,1.9266032283946524
Hola como puedo platicar con la licenciada clara brugada?,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Hola como puedo platicar con la licenciada clara brugada?,neutral,neutral,2.402816527574448
Actualmente es un tianguis de productos chinos.,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Actualmente es un tianguis de productos chinos.,neutral,neutral,2.147236253779869
3 pesos de sombra / árboles que les sobren para ponerlos en el zócalo,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,3 pesos de sombra / árboles que les sobren para ponerlos en el zócalo,neutral,neutral,2.905599997810509
Darán la peor versión de México y de la CDMX,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Darán la peor versión de México y de la CDMX,negativo,neutral,1.9372077682917903
Deberían dejarnos llevar a nuestro perrito al trabajo tmb,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Deberían dejarnos llevar a nuestro perrito al trabajo tmb,neutral,neutral,2.4252322112590408
La explanada del Zócalo y Madero ya son un tianguis. Pero pues pagan $300 diarios en efectivo y un pago por temporada de $25 000 el m2 por puesto…cuánto le hacen llegar al @GobCDMX ?,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,La explanada del Zócalo y Madero ya son un tianguis. Pero pues pagan $300 diarios en efectivo y un pago por temporada de $25 000 el m2 por puesto…cuánto le hacen llegar al @GobCDMX ?,neutral,neutral,4.502437073658051
Cuidado con los excesos,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Cuidado con los excesos,neutral,neutral,1.0
Que el director del Metro asista al Zócalo ciudadano,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Que el director del Metro asista al Zócalo ciudadano,neutral,neutral,2.7362349319211745
"Buscaban su magia y poder curativo, pero nunca esperaron que fueran criaturas tan peligrosas. #LaMuerteDeUnUnicornio 
Con Paul Rudd, Jenna Ortega, Will Pouter, Téa Leoni y Richard E Grant.
Estreno 5 de junio, solo en cines.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Buscaban su magia y poder curativo, pero nunca esperaron que fueran criaturas tan peligrosas. #LaMuerteDeUnUnicornio 
Con Paul Rudd, Jenna Ortega, Will Pouter, Téa Leoni y Richard E Grant.
Estreno 5 de junio, solo en cines.",neutral,neutral,3.899915266985468
Convertir a la cdmex en un tianguis gigante no es como que muy bueno,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Convertir a la cdmex en un tianguis gigante no es como que muy bueno,positivo_sugerencia,neutral,2.7112132523092747
Me caga que uses los perritos para limpiar tu imagen cuando tú no has querido hacer nada por el bienestar animal. Maldita miserable,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,******* que uses los perritos para limpiar tu imagen cuando tú no has querido hacer nada por el bienestar animal. Maldita miserable,negativo,negativo,3.7463943888812814
Le fascina la pose y la foto! Gordinflona miserable,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Le fascina la pose y la foto! Gordinflona miserable,neutral,neutral,2.2139424618066497
Pinches populistas que asco  lo peor son la gente que se prestan a esas pendejadas.,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,Pinches populistas que ****  lo peor son la gente que se prestan a esas pendejadas.,negativo,neutral,3.0886006788134277
"Una vuelta por la ciudad para ubicarse en las necesidades reales.    Delincuencia, baches, comercio informal, franeleros, autos estacionados en lugares prohibidos.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Una vuelta por la ciudad para ubicarse en las necesidades reales.    Delincuencia, baches, comercio informal, franeleros, autos estacionados en lugares prohibidos.",negativo,negativo,3.3681611567236462
Iztapalapeando la CDMX…,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Iztapalapeando la CDMX…,neutral,neutral,1.0
"Oye 
@ClaraBrugadaM
 le he preguntado a Nancy la alcaldesa de Azcapotzalco que dónde se reporta la coladera tapada?
Los vecinos estamos preocupados.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Oye 
@ClaraBrugadaM
 le he preguntado a Nancy la alcaldesa de Azcapotzalco que dónde se reporta la coladera tapada?
Los vecinos estamos preocupados.",neutral,neutral,3.65414570048276
Y el ambulantaje APA?,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Y el ambulantaje APA?,neutral,neutral,1.4087072236961276
"No respetan semana santa es la semana mayor y no tienen respeto ,estos días son días de guardar",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"No respetan semana santa es la semana mayor y no tienen respeto ,estos días son días de guardar",neutral,neutral,2.9272186618391443
"¡Ya están las primeras cuotas para la gran batalla de la Champions League!  
¿Quién logrará avanzar a la final?  Barcelona, Inter de Milán, PSG y Arsenal son los equipos que luchan por el trofeo. 
¡No te quedes fuera y haz tu apuesta anticipada para asegurar tu lugar en la",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"¡Ya están las primeras cuotas para la gran batalla de la Champions League!  
¿Quién logrará avanzar a la final?  Barcelona, Inter de Milán, PSG y Arsenal son los equipos que luchan por el trofeo. 
¡No te quedes fuera y haz tu apuesta anticipada para asegurar tu lugar en la",neutral,neutral,4.656554645263453
Ojalá le supiera poquito,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Ojalá le supiera poquito,neutral,neutral,1.972412888383981
"A quien quieres engañar? revisa todo el ambulantaje que esta invadiendo salidas de metro, policías haciendo operativos para robar, fiscalías vendiendo la justicia, el trafico a tope, Invaciones de casas y áreas verdes, en fin CHTM, nada que ver con la 4T",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"A quien quieres engañar? revisa todo el ambulantaje que esta invadiendo salidas de metro, policías haciendo operativos para robar, fiscalías vendiendo la justicia, el trafico a tope, Invaciones de casas y áreas verdes, en fin CHTM, nada que ver con la 4T",positivo_sugerencia,neutral,5.015218184802778
"Para muestra!!! los montachoques con todo y tus policías robando y haciendo labores de transito....en serio que personaje tan mierd nos toco contigo, el movimiento de regeneración nacional debe cuidar eso... no solo se trata de engañar..",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Para muestra!!! los montachoques con todo y tus policías robando y haciendo labores de transito....en serio que personaje tan mierd nos toco contigo, el movimiento de regeneración nacional debe cuidar eso... no solo se trata de engañar..",neutral,neutral,4.551206155375521
Porque no hay rtp's aquí en Balderas,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Porque no hay rtp's aquí en Balderas,neutral,neutral,2.382487031605024
"Buenas noches, hasta el momento no se reportan aperturas en el servicio de apoyo en Balderas.
Solicitamos el apoyo de supervisión para seguimiento de su reporte.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Buenas noches, hasta el momento no se reportan aperturas en el servicio de apoyo en Balderas.
Solicitamos el apoyo de supervisión para seguimiento de su reporte.",neutral,neutral,3.5718170004460337
"Eso qué!?
Tiene años que las parejas diversas viajan en ruta 100, rtp, metro, trolebús, micro, etc.
Fomenten el respeto para todos los ciudadanos, no para un solo grupo. Nadie es más y nadie es menos!!",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Eso qué!?
Tiene años que las parejas diversas viajan en ruta 100, rtp, metro, trolebús, micro, etc.
Fomenten el respeto para todos los ciudadanos, no para un solo grupo. Nadie es más y nadie es menos!!",neutral,neutral,4.641449161595583
"Dicen puras estupideces, la ruta de Miguel Angel de quevedo a santa fe es una puta basura y ustedes no hacen ni madres bolabde pendejos hastav1 perra hora esperando a los chóferes de mierda que se hacen pendejos 
@ClaraBrugadaM
 @Claudiashein
 @LaSEMOVI
 @GobCDMX
 y les vale madres...",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,"Dicen puras estupideces, la ruta de Miguel Angel de quevedo a santa fe es una **** basura y ustedes no hacen ni madres bolabde *******s hastav1 perra hora esperando a los chóferes de ****** que se hacen *******s 
@ClaraBrugadaM
 @Claudiashein
 @LaSEMOVI
 @GobCDMX
 y les vale madres...",negativo,neutral,4.981541117812601
"Opere en un
plataforma
fácil de usar
3.000 CFDs: Acciones, divisas, índices, materias primas, criptomonedas",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Opere en un
plataforma
fácil de usar
3.000 CFDs: Acciones, divisas, índices, materias primas, criptomonedas",neutral,neutral,2.957143391294464
Con el mugrero en las calles.,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Con el mugrero en las calles.,neutral,neutral,1.371765336141335
Hay doña usted siempre en todo menos en lo importante doñita a ver cuando atiende la inseguridad,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Hay doña usted siempre en todo menos en lo importante doñita a ver cuando atiende la inseguridad,positivo_sugerencia,positivo_sugerencia,3.5525534538932586
"No hay forma de invertir en una ciudad/país en donde el gobierno esté coludido, asociado, protegiendo al Crimen Organizado y en específico al Narco.

Abandonando el barco , ahí se quedan con su país bananero 4T y toda su terrible inseguridad.

Sigan disfrutando",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"No hay forma de invertir en una ciudad/país en donde el gobierno esté coludido, asociado, protegiendo al Crimen Organizado y en específico al Narco.

Abandonando el barco , ahí se quedan con su país bananero 4T y toda su terrible inseguridad.

Sigan disfrutando",negativo,neutral,4.982404674027195
"En la Ciudad de México celebraremos el #DíaInternacionalDeLaDanza a lo grande; desde el balcón, disfrutamos de un ensayo lleno de energía y talento que anuncia la fiesta cultural que viviremos, y en donde realizaremos un homenaje a la legendaria actriz y bailarina Tongolele. ¡Ven",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"En la Ciudad de México celebraremos el #DíaInternacionalDeLaDanza a lo grande; desde el balcón, disfrutamos de un ensayo lleno de energía y talento que anuncia la fiesta cultural que viviremos, y en donde realizaremos un homenaje a la legendaria actriz y bailarina Tongolele. ¡Ven",negativo,neutral,4.158086610370464
"LLEGAN en BOLA PARA DESPOJAR DEPAS, PREDIOS, EXTORSIONAR…
Irving Aldana
Roberto Reyes 
Hasel Camarillo
Les dicen Los Gordos
Son EXREOS q operan en límites entre 
@A_VCarranza
 y 
@AlcCuauhtemocMx
 
Agentes de 
@SSC_CDMX
 Zona Norte ya los detuvieron.

El caso #C4EnAlerta",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"LLEGAN en BOLA PARA DESPOJAR DEPAS, PREDIOS, EXTORSIONAR…
Irving Aldana
Roberto Reyes 
Hasel Camarillo
Les dicen Los Gordos
Son EXREOS q operan en límites entre 
@A_VCarranza
 y 
@AlcCuauhtemocMx
 
Agentes de 
@SSC_CDMX
 Zona Norte ya los detuvieron.

El caso #C4EnAlerta",neutral,neutral,4.53189827272886
"Los días jueves 17 y viernes 18 de abril no habrá #MañaneraDelPueblo; la presidenta 
@Claudiashein
 retoma la conferencia de prensa el lunes 21 de abril.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Los días jueves 17 y viernes 18 de abril no habrá #MañaneraDelPueblo; la presidenta 
@Claudiashein
 retoma la conferencia de prensa el lunes 21 de abril.",neutral,neutral,3.3339730997094645
Hermosa nuestra ciudad!,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Hermosa nuestra ciudad!,neutral,neutral,1.357323041141228
Y las coladeras?,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Y las coladeras?,neutral,neutral,0.0
"Ya también Chapultepec se está convirtiendo en un tianguis con todos los puestos de lámina que han puesto, antes era un espacio para salir de todo ese mundo del ambulantaje ahora ya no se puede disfrutar del bosque de Chapultepec sin ambulantes que tristeza",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Ya también Chapultepec se está convirtiendo en un tianguis con todos los puestos de lámina que han puesto, antes era un espacio para salir de todo ese mundo del ambulantaje ahora ya no se puede disfrutar del bosque de Chapultepec sin ambulantes que tristeza",neutral,neutral,5.064822273810273
Ya se que muchas me dicen PRI era. Corruptos lo peor pero no dejaban inmigrantes aquí no había tantos robos estaba censurado todo gobernación existía basura no pasaba tv radio música hoy es una mierda todo con abrazos y regaños yo voté x un cambio no lo hay  sólo escucho ala gent,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,Ya se que muchas me dicen PRI era. Corruptos lo peor pero no dejaban inmigrantes aquí no había tantos robos estaba censurado todo gobernación existía basura no pasaba tv radio música hoy es una ****** todo con abrazos y regaños yo voté x un cambio no lo hay  sólo escucho ala gent,negativo,negativo,5.9264102069352
Escucho ala gente ya no puedes salir como antes x q nunca sabés si regresas tienes basura de policía y tránsito tienes a una mujer mala q no sabe cómo gobernar la CDMX lo q necesita es seguridad seguridad no proyectos no sirve ahí está metro traes más delincuencia en trole elevo,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Escucho ala gente ya no puedes salir como antes x q nunca sabés si regresas tienes basura de policía y tránsito tienes a una mujer mala q no sabe cómo gobernar la CDMX lo q necesita es seguridad seguridad no proyectos no sirve ahí está metro traes más delincuencia en trole elevo,negativo,negativo,5.57632637994862
"https://x.com/Mr_Civico/status/1912386950146687235?t=PaXB_WhGlk_LGFd6mKpGMA&s=19…

Mientras tu compartes fotos",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"https://x.com/Mr_Civico/status/1912386950146687235?t=PaXB_WhGlk_LGFd6mKpGMA&s=19…

Mientras tu compartes fotos",positivo_sugerencia,neutral,2.814475343081285
"@ClaraBrugadaM
  pensando como usted y su poca cultura lingüística, le faltó escribir uno de LAS Y LOS lugares … así como se lee de ridículo, lo es también cuando escribe usted.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"@ClaraBrugadaM
  pensando como usted y su poca cultura lingüística, le faltó escribir uno de LAS Y LOS lugares … así como se lee de ridículo, lo es también cuando escribe usted.",positivo_sugerencia,positivo_sugerencia,3.9016400720912703
Yo deseo una CDMX sin ilegales tragando en centro sin papeles q López Obrador se los llevé ala chin a su rancho el no se preocupo x la CDMX vivió acá nos dejó echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atrás despierta México exije el cambio,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Yo deseo una CDMX sin ilegales tragando en centro sin papeles q López Obrador se los llevé ala chin a su rancho el no se preocupo x la CDMX vivió acá nos dejó echa la CDMX lo peor morena no sirve no hay cambio de nada estamos para atrás despierta México exije el cambio,negativo,negativo,4.872228895154053
Hay doña asi como es usted no vaya a llenar de ambulantes esa zona como lo hizo con Bellas artes hay Doñita de veras con usted,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Hay doña asi como es usted no vaya a llenar de ambulantes esa zona como lo hizo con Bellas artes hay Doñita de veras con usted,positivo_sugerencia,positivo_sugerencia,4.06608628187124
Buen día disque gobernadora de la CDMX nos podía explicar por qué los programas sociales que tanto publicitan solo aplican en alcaldías gobernadas por morena y en las que no ni se asoman no se supone que usted gobierna para todos los habitantes de las CDMX,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Buen día disque gobernadora de la CDMX nos podía explicar por qué los programas sociales que tanto publicitan solo aplican en alcaldías gobernadas por morena y en las que no ni se asoman no se supone que usted gobierna para todos los habitantes de las CDMX,neutral,neutral,5.121442421720104
Traes delincuentes del estado de México saturas el metro x decir acá constitución de 1917 esté país necesita valores no proyectos la seguridad para vivir digna mente yo recuerdo q antes salias todo en paz hoy pura mierda de policía rateros aquí todos los partidos son ratas,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,Traes delincuentes del estado de México saturas el metro x decir acá constitución de 1917 esté país necesita valores no proyectos la seguridad para vivir digna mente yo recuerdo q antes salias todo en paz hoy pura ****** de policía rateros aquí todos los partidos son ratas,negativo,negativo,5.562926192393575
Cuando las cosas no salen bien creemos en los reyes magos aquí es q te cansas esto es una publicación de Aristegui no solo es CDMX es el estado de México no funciona los gobiernos de morena tantos robos asaltos está señora no hace nada x quitar tanto deshuesaderos,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Cuando las cosas no salen bien creemos en los reyes magos aquí es q te cansas esto es una publicación de Aristegui no solo es CDMX es el estado de México no funciona los gobiernos de morena tantos robos asaltos está señora no hace nada x quitar tanto deshuesaderos,negativo,negativo,5.152585978093281
"@ClaraBrugadaM
  @Claudiashein
   Urge la sustitución de toda la red hídrica de la CDMX, que aún es de asbesto, porque esto provoca miles de fugas y que el agua nos llegue muy sucia...",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"@ClaraBrugadaM
  @Claudiashein
   Urge la sustitución de toda la red hídrica de la CDMX, que aún es de asbesto, porque esto provoca miles de fugas y que el agua nos llegue muy sucia...",neutral,neutral,4.397217538746883
"A ver, está es visible, la van a reparar o qué?",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"A ver, está es visible, la van a reparar o qué?",neutral,neutral,2.569503641675028
Cual es el programa integral del manejo del agua?? Ya no alcanza,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Cual es el programa integral del manejo del agua?? Ya no alcanza,neutral,neutral,2.7023718471508325
"Fuga en avenida palmas y sierra Aconcagua, Miguel Hidalgo, se ha reporta muchas veces vienen toman foto y no la reparan,",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Fuga en avenida palmas y sierra Aconcagua, Miguel Hidalgo, se ha reporta muchas veces vienen toman foto y no la reparan,",neutral,neutral,3.927132524316961
"Solo que esos equipos de
detección de fugas fueron comprada y nunca utilizadas por la administración anterior a su gobierno",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Solo que esos equipos de
detección de fugas fueron comprada y nunca utilizadas por la administración anterior a su gobierno",neutral,neutral,3.3713452603884084
Gracias #NarcoJefaDeGobiernoCDMX,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Gracias #NarcoJefaDeGobiernoCDMX,negativo,positivo_sugerencia,1.0
"La seguridad pa segundo, tercer o cuarto plano?",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"La seguridad pa segundo, tercer o cuarto plano?",positivo_sugerencia,neutral,2.4447512759832293
Insuficiente . Se requiere que en vez de gastar 40 mil millones de dólares para Dos bocas gasten lo mismo para llevar aguas a las. Ciudades . Hay ríos que desembocan el golfo sin más uso del agua,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Insuficiente . Se requiere que en vez de gastar 40 mil millones de dólares para Dos bocas gasten lo mismo para llevar aguas a las. Ciudades . Hay ríos que desembocan el golfo sin más uso del agua,neutral,neutral,4.4756777304503
La única de Morena que si chambea :),rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,La única de Morena que si chambea :),neutral,neutral,1.6747381556444236
"Ya se habían tardado, y es un hecho que se tienen que sustituir la red hídrica de suministro, que en efecto es muy vieja …",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Ya se habían tardado, y es un hecho que se tienen que sustituir la red hídrica de suministro, que en efecto es muy vieja …",neutral,neutral,3.651408380195455
Se vale soñar,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Se vale soñar,neutral,neutral,1.6671734066972552
"Q idiotes no gay q reparar, hay q cambiar toda la tubería, ya basta de PARCHES",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Q idiotes no gay q reparar, hay q cambiar toda la tubería, ya basta de PARCHES",neutral,neutral,2.920900910484721
Fodonga inútil,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Fodonga inútil,neutral,neutral,1.0
"Señora Jefa de Gobierno de la CDMX.
Ya le dijeron que en Xochimilco desaparecieron un monumento emblematico con valor de 10 millones de pesos y la Alcaldesa 
@CamachoCirce
 despues de 2 semanas no ha dicho nada al respecto. Apesar de que fue personal de la Alcaldia la que lo retiro",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Señora Jefa de Gobierno de la CDMX.
Ya le dijeron que en Xochimilco desaparecieron un monumento emblematico con valor de 10 millones de pesos y la Alcaldesa 
@CamachoCirce
 despues de 2 semanas no ha dicho nada al respecto. Apesar de que fue personal de la Alcaldia la que lo retiro",neutral,neutral,5.05595253382395
"Pinche gorda y ratera !!!! Solo te ocupas de lavar dinero !!!! Asco ! Ya deberían mandarte a la chingada, si te postulas para más cosas ojalá NADIE VOTE POR TI !!!! JAMÁS !!!!!!!",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,"Pinche gorda y ratera !!!! Solo te ocupas de lavar dinero !!!! **** ! Ya deberían mandarte a la ******da, si te postulas para más cosas ojalá NADIE VOTE POR TI !!!! JAMÁS !!!!!!!",negativo,neutral,4.105834541288125
"Pinche Doña Lencha,si no atienden las fugas visibles......imaginen las que no se ven...seguro pinche programita costará más de 100 millones del erario",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Pinche Doña Lencha,si no atienden las fugas visibles......imaginen las que no se ven...seguro pinche programita costará más de 100 millones del erario",positivo_sugerencia,neutral,3.735808820193932
"@ClaraBrugadaM
 @SEGIAGUA
  nos pueden ayudar en la Morelos no tenemos agua la 
@AlcCuauhtemocMx
  no nos apoya y ya tenemos varios reportes   sin respuesta",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"@ClaraBrugadaM
 @SEGIAGUA
  nos pueden ayudar en la Morelos no tenemos agua la 
@AlcCuauhtemocMx
  no nos apoya y ya tenemos varios reportes   sin respuesta",neutral,neutral,3.676654950748884
Que asco me das,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,True,Que **** me das,negativo,neutral,1.351286488691151
Gracias,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Gracias,positivo_sugerencia,positivo_sugerencia,1.0
"La respuesta para atender las fugas reportadas en vías  "" secundarias"" es nefasta. Por experiencia propia, una fuga tardaron más de 3 meses en  repararla, y dejan  los boquetes y perforaciones sin reparar;piedras, escombros y tierra aventada donde se puede.",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"La respuesta para atender las fugas reportadas en vías  "" secundarias"" es nefasta. Por experiencia propia, una fuga tardaron más de 3 meses en  repararla, y dejan  los boquetes y perforaciones sin reparar;piedras, escombros y tierra aventada donde se puede.",neutral,neutral,4.977393213424237
puras palabras,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,puras palabras,neutral,neutral,1.4132296427602882
Me preguntó a que olera,rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,Me preguntó a que olera,neutral,neutral,1.6491537688169624
"Si por eso mientras estuviste en Iztapalapa nunca hubo fugas de agua
Nunca hubo agua!!",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Si por eso mientras estuviste en Iztapalapa nunca hubo fugas de agua
Nunca hubo agua!!",negativo,neutral,2.57532940991108
"Jajajaja si se la jalan, cuales fugas, si no hay agua",rtp_cdmx_respuestas_20250418_005746.csv,2025-04-18,False,"Jajajaja si se la jalan, cuales fugas, si no hay agua",neutral,neutral,2.6905796206924943
